transaction_id,transaction_type,network_provider,district,hour_of_day,amount_ugx,sender_age,account_age_days,prev_txn_count_30d,failed_pin_attempts,is_new_recipient,same_network,device_change,is_weekend,is_night,is_fraud
TXN001438,Mobile Money Deposit,SACCO Account,Kampala,13,182660,73,588,10,0,0,1,0,1,0,0
TXN001439,Mobile Money Transfer,SACCO Account,Kampala,12,172185,72,2620,7,1,0,1,0,1,0,0
TXN001440,SACCO Deposit,MTN MoMo,Kampala,11,74836,59,1392,7,1,1,1,0,0,0,0
TXN001441,Bill Payment,SACCO Account,Mbarara,16,75343,21,2128,13,0,0,0,1,0,0,0
TXN001442,Mobile Money Transfer,SACCO Account,Kampala,17,44119,56,1910,8,0,0,0,0,0,0,0
TXN001443,SACCO Deposit,MTN MoMo,Kampala,19,25589,28,1196,6,0,0,0,0,1,0,0
TXN001444,SACCO Withdrawal,MTN MoMo,Mbarara,22,703109,41,258,6,1,0,0,0,1,1,0
TXN001445,Loan Repayment,MTN MoMo,Wakiso,10,14673,71,2327,6,0,0,1,0,1,0,0
TXN001446,Mobile Money Transfer,SACCO Account,Mbarara,16,416591,39,2552,7,0,0,0,1,0,0,0
TXN001447,Mobile Money Deposit,MTN MoMo,Gulu,11,262898,20,1757,13,0,0,1,0,1,0,0
TXN001448,Loan Repayment,SACCO Account,Kampala,16,292268,54,2606,6,0,0,1,0,0,0,0
TXN001449,Bill Payment,MTN MoMo,Mbarara,13,355740,19,2539,12,1,1,0,0,1,0,0
TXN001450,Mobile Money Deposit,Airtel Money,Kampala,23,78791,29,1609,6,1,0,0,0,0,1,0
TXN001451,SACCO Withdrawal,MTN MoMo,Mukono,16,767421,38,566,8,0,1,1,0,0,0,0
TXN001452,SACCO Deposit,Airtel Money,Wakiso,21,25807,22,1757,9,0,1,1,0,0,0,0
TXN001453,Loan Repayment,SACCO Account,Kampala,18,3282,24,1361,13,0,0,1,0,0,0,0
TXN001454,SACCO Deposit,SACCO Account,Gulu,20,230492,21,2569,9,0,0,1,1,0,0,0
TXN001455,Mobile Money Transfer,SACCO Account,Lira,18,11661,60,2374,7,0,1,1,0,0,0,0
TXN001456,Bill Payment,MTN MoMo,Fort Portal,12,670133,71,1196,6,0,0,1,0,1,0,0
TXN001457,Mobile Money Deposit,Airtel Money,Gulu,9,168496,58,2132,7,0,1,1,0,0,0,0
TXN001458,SACCO Deposit,MTN MoMo,Wakiso,11,210028,53,2889,7,0,0,1,0,0,0,0
TXN001459,Mobile Money Transfer,MTN MoMo,Kampala,1,42315,39,1548,12,0,0,1,0,0,1,0
TXN001460,SACCO Deposit,Airtel Money,Kampala,13,168067,46,1505,7,0,0,1,0,0,0,0
TXN001461,SACCO Withdrawal,MTN MoMo,Mukono,13,1855423,26,1568,14,0,0,1,1,0,0,0
TXN001462,SACCO Deposit,Airtel Money,Wakiso,13,272863,43,3490,10,0,0,0,0,0,0,0
TXN001463,Mobile Money Transfer,SACCO Account,Arua,22,27882,29,3411,8,0,0,1,0,0,1,0
TXN001464,SACCO Deposit,MTN MoMo,Wakiso,20,179281,65,2368,6,0,0,1,0,1,0,0
TXN001465,Bill Payment,Airtel Money,Wakiso,8,38133,18,2352,11,0,0,1,0,0,0,0
TXN001466,Mobile Money Transfer,MTN MoMo,Wakiso,11,10636,25,3344,9,1,0,1,1,0,0,0
TXN001467,Bill Payment,MTN MoMo,Mbale,12,98520,50,2738,10,1,0,1,0,1,0,0
TXN001468,SACCO Withdrawal,MTN MoMo,Mbarara,11,927159,69,3186,15,2,1,0,0,0,0,1
TXN001469,Loan Repayment,SACCO Account,Gulu,18,196091,68,2455,13,0,0,0,1,0,0,0
TXN001470,Mobile Money Deposit,SACCO Account,Wakiso,13,40686,21,3098,9,0,0,1,0,1,0,0
TXN001471,SACCO Deposit,SACCO Account,Mbale,14,62890,31,1261,8,0,0,1,0,0,0,0
TXN001472,Mobile Money Deposit,SACCO Account,Kampala,19,125705,72,1334,8,0,1,1,1,0,0,1
TXN001473,Loan Repayment,MTN MoMo,Lira,18,50314,46,2732,5,2,0,0,0,0,0,0
TXN001474,SACCO Withdrawal,MTN MoMo,Mukono,8,203114,31,233,11,0,0,1,0,0,0,0
TXN001475,SACCO Withdrawal,Airtel Money,Wakiso,16,318620,26,3070,8,0,0,1,0,0,0,0
TXN001476,SACCO Deposit,Airtel Money,Mukono,12,29623,26,549,8,0,0,0,1,1,0,0
TXN001477,Mobile Money Deposit,MTN MoMo,Mbarara,10,12867,43,3337,8,0,0,1,0,1,0,0
TXN001478,Mobile Money Deposit,MTN MoMo,Kampala,4,59704,66,3085,4,1,0,1,0,0,1,0
TXN001479,Mobile Money Deposit,Airtel Money,Lira,13,82845,64,2544,7,0,1,1,0,0,0,0
TXN001480,SACCO Withdrawal,Airtel Money,Wakiso,11,1000464,59,3388,4,0,0,0,0,0,0,0
TXN001481,Mobile Money Deposit,MTN MoMo,Wakiso,9,69884,34,618,9,0,1,1,0,0,0,0
TXN001482,Mobile Money Transfer,Airtel Money,Kampala,16,234034,58,2896,2,0,0,1,0,0,0,0
TXN001483,SACCO Deposit,Airtel Money,Wakiso,17,6017,21,1006,8,0,0,1,0,0,0,0
TXN001484,Mobile Money Transfer,Airtel Money,Mukono,9,84784,63,2432,10,1,0,1,0,1,0,0
TXN001485,SACCO Withdrawal,MTN MoMo,Wakiso,4,759189,20,1017,9,0,1,0,0,1,1,0
TXN001486,SACCO Withdrawal,Airtel Money,Mbarara,19,2384297,46,642,10,0,0,0,1,0,0,0
TXN001487,SACCO Withdrawal,MTN MoMo,Wakiso,0,378788,42,316,4,0,0,1,0,1,1,0
TXN001488,Mobile Money Deposit,MTN MoMo,Fort Portal,20,107117,38,2304,7,0,0,1,0,1,0,0
TXN001489,SACCO Withdrawal,SACCO Account,Gulu,15,135455,29,441,8,0,0,1,0,1,0,0
TXN001490,SACCO Withdrawal,Airtel Money,Mbale,10,287769,71,1139,7,1,0,0,0,0,0,0
TXN001491,Mobile Money Transfer,MTN MoMo,Kampala,9,4703,18,2347,8,0,1,1,0,0,0,0
TXN001492,SACCO Withdrawal,Airtel Money,Wakiso,0,91615,18,915,8,0,0,1,0,0,1,0
TXN001493,Mobile Money Transfer,Airtel Money,Wakiso,9,75410,62,1148,4,0,0,0,0,1,0,0
TXN001494,Mobile Money Transfer,SACCO Account,Gulu,8,57043,63,2304,13,0,0,0,0,0,0,0
TXN001495,SACCO Deposit,Airtel Money,Lira,14,15314,65,2699,8,0,0,0,0,0,0,0
TXN001496,SACCO Deposit,Airtel Money,Kampala,8,85020,24,1742,3,2,1,0,0,1,0,0
TXN001497,SACCO Deposit,Airtel Money,Kampala,13,61900,27,47,11,0,0,0,0,0,0,0
TXN001498,SACCO Withdrawal,MTN MoMo,Lira,14,49610,32,1753,5,0,1,0,0,1,0,0
TXN001499,SACCO Withdrawal,MTN MoMo,Kampala,10,231656,57,1855,6,0,1,1,0,0,0,0
TXN001500,Loan Repayment,MTN MoMo,Mbarara,3,326308,28,2951,7,1,1,0,0,0,1,0
TXN001501,SACCO Deposit,Airtel Money,Mukono,3,53941,73,2511,8,0,0,1,0,0,1,0
TXN001502,SACCO Withdrawal,Airtel Money,Mbale,2,534158,63,3422,8,0,1,0,0,0,1,0
TXN001503,Mobile Money Transfer,MTN MoMo,Kampala,17,142031,62,1147,7,2,1,0,0,0,0,0
TXN001504,SACCO Withdrawal,MTN MoMo,Kampala,10,28804,40,2079,11,0,0,1,0,0,0,0
TXN001505,SACCO Withdrawal,Airtel Money,Gulu,18,64494,30,2008,3,0,0,1,0,1,0,0
TXN001506,SACCO Withdrawal,MTN MoMo,Arua,12,1329521,44,55,10,0,0,1,0,1,0,0
TXN001507,SACCO Deposit,Airtel Money,Wakiso,12,134513,58,2201,6,0,1,1,1,0,0,1
TXN001508,SACCO Deposit,MTN MoMo,Wakiso,13,64791,34,456,8,0,0,0,0,0,0,0
TXN001509,SACCO Deposit,Airtel Money,Gulu,16,36291,67,2334,9,0,0,1,0,0,0,0
TXN001510,Mobile Money Deposit,SACCO Account,Arua,10,18573,68,36,9,0,0,0,1,0,0,0
TXN001511,Mobile Money Deposit,MTN MoMo,Mbale,7,317748,30,818,8,1,0,0,0,0,0,0
TXN001512,Mobile Money Deposit,Airtel Money,Fort Portal,14,87057,29,1934,4,0,0,1,0,0,0,0
TXN001513,Bill Payment,MTN MoMo,Kampala,11,147208,46,1821,6,0,0,0,0,0,0,0
TXN001514,Mobile Money Transfer,Airtel Money,Kampala,12,101122,38,1947,5,0,0,1,1,0,0,0
TXN001515,Mobile Money Transfer,Airtel Money,Gulu,15,309024,37,256,5,0,1,0,0,0,0,1
TXN001516,Mobile Money Transfer,MTN MoMo,Mbale,13,118758,37,2226,5,0,0,0,0,1,0,0
TXN001517,SACCO Deposit,Airtel Money,Kampala,15,98315,48,3620,7,0,1,1,0,0,0,0
TXN001518,Loan Repayment,SACCO Account,Kampala,14,387744,25,3326,7,0,0,1,0,1,0,0
TXN001519,Mobile Money Transfer,MTN MoMo,Mbale,17,190779,41,508,9,0,0,0,0,0,0,0
TXN001520,Loan Repayment,MTN MoMo,Kampala,16,17742,28,21,9,2,1,0,1,0,0,1
TXN001521,Mobile Money Transfer,SACCO Account,Wakiso,13,29348,56,2123,4,0,0,0,0,0,0,0
TXN001522,Bill Payment,Airtel Money,Mukono,16,232056,50,719,8,2,0,1,0,1,0,0
TXN001523,SACCO Withdrawal,SACCO Account,Gulu,19,69162,59,460,12,0,0,1,0,0,0,0
TXN001524,Mobile Money Transfer,Airtel Money,Jinja,12,118182,32,2008,9,0,0,1,0,0,0,0
TXN001525,SACCO Withdrawal,SACCO Account,Wakiso,12,408536,21,1202,7,0,1,0,1,1,0,1
TXN001526,Mobile Money Transfer,MTN MoMo,Gulu,17,149924,18,1406,5,0,0,1,0,0,0,0
TXN001527,Mobile Money Transfer,Airtel Money,Gulu,14,86736,49,1061,12,0,0,0,0,0,0,0
TXN001528,SACCO Withdrawal,SACCO Account,Mukono,5,165672,28,1995,3,0,0,1,0,0,1,0
TXN001529,Mobile Money Deposit,Airtel Money,Mbarara,19,17224,47,3192,9,0,0,1,0,0,0,0
TXN001530,SACCO Deposit,MTN MoMo,Kampala,3,487707,54,2037,8,0,0,1,0,0,1,0
TXN001531,SACCO Withdrawal,MTN MoMo,Kampala,17,1234036,36,1939,10,0,0,1,0,0,0,0
TXN001532,SACCO Deposit,MTN MoMo,Kampala,17,149615,68,2678,10,0,0,0,1,1,0,0
TXN001533,Mobile Money Deposit,MTN MoMo,Kampala,21,57040,53,2049,12,0,0,1,0,1,0,0
TXN001534,Mobile Money Transfer,MTN MoMo,Mukono,5,26324,51,1745,7,1,0,0,0,0,1,0
TXN001535,SACCO Withdrawal,Airtel Money,Mbale,14,308708,24,2984,2,0,0,0,0,0,0,0
TXN001536,Mobile Money Transfer,Airtel Money,Mbarara,12,162519,62,2359,7,0,0,0,0,0,0,0
TXN001537,Mobile Money Transfer,MTN MoMo,Mbale,11,150649,37,1232,11,0,0,1,1,1,0,0
TXN001538,Mobile Money Deposit,Airtel Money,Wakiso,6,72346,70,1178,9,0,0,1,1,0,0,0
TXN001539,Mobile Money Transfer,MTN MoMo,Wakiso,14,142511,29,762,5,0,1,0,0,1,0,0
TXN001540,SACCO Deposit,MTN MoMo,Wakiso,13,252098,49,683,10,0,0,0,1,1,0,0
TXN001541,Mobile Money Deposit,MTN MoMo,Kampala,7,3995,19,2363,4,1,0,0,0,0,0,0
TXN001542,Mobile Money Transfer,Airtel Money,Kampala,15,89845,39,2355,12,0,0,1,0,1,0,0
TXN001543,SACCO Deposit,MTN MoMo,Gulu,17,213167,58,1528,6,0,1,1,0,0,0,0
TXN001544,Mobile Money Transfer,MTN MoMo,Fort Portal,17,118496,65,619,5,0,0,0,1,0,0,0
TXN001545,Bill Payment,MTN MoMo,Kampala,20,158107,57,1544,11,0,0,1,1,0,0,0
TXN001546,SACCO Withdrawal,SACCO Account,Kampala,12,567440,41,1934,6,0,1,0,0,0,0,0
TXN001547,Mobile Money Deposit,MTN MoMo,Jinja,21,721913,67,3169,6,0,0,1,0,1,0,0
TXN001548,SACCO Deposit,Airtel Money,Kampala,19,8425,48,3562,9,1,0,1,0,0,0,0
TXN001549,Mobile Money Transfer,Airtel Money,Mbale,10,101309,21,7,10,0,1,0,0,0,0,1
TXN001550,SACCO Deposit,SACCO Account,Mbarara,8,14380,41,3084,8,0,0,0,0,0,0,0
TXN001551,Bill Payment,SACCO Account,Arua,12,26115,60,2562,9,1,0,1,0,0,0,0
TXN001552,SACCO Deposit,MTN MoMo,Wakiso,12,72442,34,349,6,2,0,1,0,0,0,1
TXN001553,Mobile Money Deposit,MTN MoMo,Mbarara,14,25359,57,2965,12,0,0,1,0,1,0,0
TXN001554,Loan Repayment,SACCO Account,Mukono,14,497338,36,1031,11,0,0,1,0,1,0,0
TXN001555,Mobile Money Transfer,Airtel Money,Mbarara,17,440026,57,2548,6,0,0,1,0,0,0,0
TXN001556,Mobile Money Transfer,Airtel Money,Wakiso,13,61446,55,2523,11,0,0,1,0,0,0,0
TXN001557,SACCO Deposit,Airtel Money,Kampala,7,153143,72,524,12,0,0,0,0,0,0,0
TXN001558,SACCO Withdrawal,Airtel Money,Mukono,19,711451,51,1876,13,0,0,1,0,0,0,0
TXN001559,Loan Repayment,SACCO Account,Mukono,10,253587,64,3129,3,0,0,1,0,1,0,0
TXN001560,Loan Repayment,SACCO Account,Mbale,22,148106,50,590,13,0,1,0,0,0,1,0
TXN001561,SACCO Withdrawal,Airtel Money,Jinja,7,33004,23,2281,4,0,0,1,0,0,0,0
TXN001562,Mobile Money Transfer,MTN MoMo,Mbarara,21,216065,68,2839,5,0,0,1,0,0,0,0
TXN001563,Mobile Money Deposit,SACCO Account,Kampala,6,206065,53,3102,1,0,0,0,0,0,0,0
TXN001564,Mobile Money Transfer,MTN MoMo,Jinja,9,106918,30,2415,8,0,0,0,0,0,0,0
TXN001565,Mobile Money Deposit,MTN MoMo,Mukono,4,349831,64,1844,6,0,0,1,0,0,1,0
TXN001566,SACCO Withdrawal,SACCO Account,Lira,16,280225,26,56,3,0,0,1,0,0,0,0
TXN001567,SACCO Deposit,MTN MoMo,Arua,19,111323,52,2058,14,0,1,1,0,0,0,0
TXN001568,Mobile Money Transfer,MTN MoMo,Kampala,12,140470,51,1939,9,0,0,0,0,0,0,0
TXN001569,SACCO Deposit,MTN MoMo,Mbale,20,849198,33,2195,8,1,0,1,0,1,0,0
TXN001570,SACCO Withdrawal,SACCO Account,Kampala,14,950072,35,364,8,0,0,1,0,0,0,0
TXN001571,SACCO Deposit,Airtel Money,Wakiso,15,58871,35,253,7,0,0,1,0,0,0,0
TXN001572,Mobile Money Transfer,Airtel Money,Mukono,18,30276,55,2988,4,0,0,1,0,0,0,0
TXN001573,Mobile Money Deposit,MTN MoMo,Kampala,10,339313,67,1277,8,0,0,0,0,0,0,0
TXN001574,Loan Repayment,SACCO Account,Jinja,11,204673,60,1467,7,0,0,1,0,0,0,0
TXN001575,Mobile Money Transfer,SACCO Account,Kampala,20,16748,49,736,6,0,0,1,0,0,0,0
TXN001576,Mobile Money Transfer,MTN MoMo,Kampala,20,600681,24,340,5,0,0,0,0,1,0,0
TXN001577,Mobile Money Transfer,MTN MoMo,Gulu,22,196935,40,3588,10,0,0,0,0,1,1,0
TXN001578,SACCO Deposit,MTN MoMo,Jinja,20,285091,40,1377,7,0,0,1,0,0,0,0
TXN001579,SACCO Deposit,SACCO Account,Arua,8,7402,63,624,6,0,0,1,0,0,0,0
TXN001580,SACCO Deposit,Airtel Money,Mbarara,18,105468,35,705,5,0,0,1,0,0,0,0
TXN001581,Mobile Money Transfer,SACCO Account,Mbarara,12,179897,24,323,6,0,1,1,0,0,0,0
TXN001582,SACCO Withdrawal,MTN MoMo,Wakiso,23,71489,59,1164,11,0,0,1,0,0,1,0
TXN001583,SACCO Deposit,SACCO Account,Kampala,13,164783,57,2909,11,0,0,0,0,1,0,0
TXN001584,SACCO Withdrawal,SACCO Account,Kampala,14,727740,41,1975,7,1,0,0,0,0,0,0
TXN001585,Bill Payment,Airtel Money,Mukono,13,70342,31,1469,7,0,0,1,0,1,0,0
TXN001586,Mobile Money Transfer,SACCO Account,Mbarara,10,283243,67,2143,9,0,0,1,0,1,0,0
TXN001587,Mobile Money Deposit,MTN MoMo,Wakiso,6,26675,22,553,9,0,0,0,0,0,0,0
TXN001588,SACCO Withdrawal,MTN MoMo,Jinja,19,92992,63,3492,7,0,0,0,0,1,0,0
TXN001589,SACCO Withdrawal,Airtel Money,Mukono,18,4802,71,1538,5,1,1,1,0,0,0,0
TXN001590,Mobile Money Deposit,Airtel Money,Kampala,8,67984,74,790,10,0,1,1,0,0,0,0
TXN001591,Mobile Money Deposit,Airtel Money,Kampala,17,71683,39,1174,5,0,0,1,0,0,0,0
TXN001592,Bill Payment,MTN MoMo,Mbale,15,245422,39,553,6,0,0,1,0,0,0,0
TXN001593,Mobile Money Transfer,Airtel Money,Jinja,12,158821,27,3423,7,0,0,1,0,0,0,0
TXN001594,Mobile Money Transfer,MTN MoMo,Lira,9,86097,43,116,4,1,0,1,0,1,0,0
TXN001595,Mobile Money Deposit,MTN MoMo,Kampala,19,158382,32,632,11,1,0,1,0,0,0,0
TXN001596,SACCO Deposit,Airtel Money,Fort Portal,16,8134,55,3309,3,0,0,1,1,0,0,0
TXN001597,Mobile Money Transfer,Airtel Money,Kampala,14,29817,58,270,7,0,0,0,1,0,0,0
TXN001598,Mobile Money Transfer,MTN MoMo,Kampala,14,147906,59,861,6,1,0,1,1,0,0,0
TXN001599,Mobile Money Transfer,MTN MoMo,Fort Portal,6,153818,72,291,10,1,0,1,0,0,0,0
TXN001600,Loan Repayment,MTN MoMo,Kampala,13,223172,66,1458,12,0,0,0,0,0,0,0
TXN001601,Mobile Money Transfer,MTN MoMo,Mbarara,9,77376,18,2057,14,1,0,1,0,0,0,0
TXN001602,SACCO Withdrawal,SACCO Account,Kampala,9,110573,31,1775,6,0,0,1,0,0,0,0
TXN001603,Mobile Money Transfer,SACCO Account,Gulu,15,172793,53,630,5,0,0,1,0,0,0,0
TXN001604,SACCO Withdrawal,MTN MoMo,Arua,20,338256,48,2912,3,0,0,0,0,0,0,0
TXN001605,Mobile Money Transfer,SACCO Account,Wakiso,12,36336,45,1848,10,0,1,0,0,0,0,1
TXN001606,SACCO Deposit,SACCO Account,Mbarara,9,120337,51,475,10,0,0,0,0,0,0,0
TXN001607,Mobile Money Transfer,SACCO Account,Kampala,15,138107,52,3594,8,0,0,0,0,0,0,0
TXN001608,Mobile Money Deposit,MTN MoMo,Gulu,19,990913,56,537,4,0,1,0,0,1,0,1
TXN001609,Mobile Money Transfer,SACCO Account,Wakiso,17,33694,40,685,6,0,0,0,1,0,0,0
TXN001610,SACCO Deposit,MTN MoMo,Kampala,19,111104,63,1761,5,0,0,1,0,0,0,0
TXN001611,Loan Repayment,MTN MoMo,Wakiso,13,63740,61,3083,13,0,0,0,0,0,0,0
TXN001612,SACCO Deposit,MTN MoMo,Kampala,17,111948,36,613,7,0,0,1,0,0,0,0
TXN001613,SACCO Deposit,Airtel Money,Arua,8,39620,35,2825,2,0,1,1,0,0,0,0
TXN001614,SACCO Withdrawal,MTN MoMo,Wakiso,11,71680,32,3399,10,1,0,1,0,0,0,0
TXN001615,SACCO Withdrawal,MTN MoMo,Kampala,11,335959,18,1954,3,0,0,1,0,0,0,0
TXN001616,SACCO Deposit,MTN MoMo,Wakiso,13,61388,42,2643,3,0,0,0,0,0,0,0
TXN001617,Bill Payment,SACCO Account,Wakiso,20,30123,43,2324,8,0,0,1,0,1,0,0
TXN001618,SACCO Deposit,SACCO Account,Jinja,19,58720,52,2418,15,1,0,0,0,0,0,0
TXN001619,SACCO Deposit,MTN MoMo,Fort Portal,8,7580,74,3562,9,0,0,1,0,0,0,0
TXN001620,Mobile Money Deposit,SACCO Account,Wakiso,8,450692,32,2393,10,0,0,0,0,0,0,1
TXN001621,SACCO Withdrawal,SACCO Account,Lira,11,329811,21,2416,9,0,0,1,0,0,0,0
TXN001622,Mobile Money Transfer,SACCO Account,Gulu,10,252922,32,1335,9,0,0,1,1,1,0,0
TXN001623,SACCO Deposit,MTN MoMo,Kampala,15,82518,59,731,9,1,1,0,0,0,0,0
TXN001624,Bill Payment,Airtel Money,Mbarara,20,350444,55,1625,12,0,1,1,0,1,0,0
TXN001625,Mobile Money Transfer,SACCO Account,Mukono,21,99049,62,1509,7,0,0,1,0,0,0,0
TXN001626,Mobile Money Deposit,Airtel Money,Mbarara,15,127978,56,15,9,0,0,1,0,0,0,1
TXN001627,Mobile Money Transfer,MTN MoMo,Lira,18,101530,71,758,10,0,0,0,0,0,0,0
TXN001628,SACCO Deposit,Airtel Money,Wakiso,13,198232,18,2736,7,0,0,0,0,0,0,0
TXN001629,Mobile Money Transfer,Airtel Money,Arua,9,125434,39,4,6,0,0,1,0,0,0,0
TXN001630,SACCO Withdrawal,Airtel Money,Jinja,13,3189493,28,1870,7,0,0,0,0,0,0,0
TXN001631,Mobile Money Deposit,MTN MoMo,Mukono,14,23593,63,3448,8,0,0,1,0,0,0,0
TXN001632,SACCO Withdrawal,MTN MoMo,Gulu,17,64134,55,1393,9,1,0,1,0,0,0,0
TXN001633,SACCO Deposit,SACCO Account,Wakiso,9,100761,54,1489,9,0,0,0,0,0,0,0
TXN001634,Mobile Money Deposit,SACCO Account,Fort Portal,11,15135,68,2581,6,0,0,1,1,0,0,0
TXN001635,Loan Repayment,MTN MoMo,Mbarara,11,75532,43,986,11,0,0,1,0,0,0,0
TXN001636,Mobile Money Transfer,SACCO Account,Kampala,21,108472,68,1161,4,0,0,1,0,0,0,0
TXN001637,SACCO Withdrawal,MTN MoMo,Wakiso,12,696813,44,834,4,0,0,1,0,0,0,0
TXN001638,Mobile Money Transfer,Airtel Money,Gulu,17,11873,30,2411,7,0,1,0,0,1,0,0
TXN001639,Bill Payment,SACCO Account,Kampala,17,64271,24,1999,7,1,0,1,0,0,0,0
TXN001640,Loan Repayment,SACCO Account,Kampala,10,259450,25,1955,4,0,0,1,0,0,0,0
TXN001641,SACCO Deposit,SACCO Account,Mukono,14,156799,63,1240,6,1,1,1,0,0,0,0
TXN001642,Loan Repayment,MTN MoMo,Wakiso,19,51365,68,1392,13,0,0,0,0,1,0,0
TXN001643,SACCO Deposit,SACCO Account,Wakiso,13,279974,68,2165,11,0,0,1,0,0,0,0
TXN001644,SACCO Deposit,MTN MoMo,Kampala,21,101974,40,1203,10,0,0,1,0,1,0,0
TXN001645,Mobile Money Transfer,Airtel Money,Kampala,9,103478,43,3318,7,1,0,0,0,0,0,0
TXN001646,Mobile Money Deposit,Airtel Money,Mbarara,6,563172,61,2176,3,0,0,1,0,1,0,0
TXN001647,Mobile Money Transfer,Airtel Money,Mukono,19,440950,72,1382,7,1,0,1,0,0,0,0
TXN001648,Mobile Money Deposit,MTN MoMo,Kampala,19,66600,44,78,10,0,0,0,0,0,0,0
TXN001649,Mobile Money Deposit,SACCO Account,Wakiso,23,22724,26,2789,11,2,0,0,0,0,1,1
TXN001650,Mobile Money Deposit,MTN MoMo,Gulu,16,59105,63,3365,12,0,0,1,0,0,0,0
TXN001651,Mobile Money Transfer,MTN MoMo,Kampala,20,4644,55,2822,12,3,0,1,0,0,0,0
TXN001652,SACCO Withdrawal,Airtel Money,Kampala,18,138319,64,82,7,0,0,0,0,0,0,0
TXN001653,Mobile Money Transfer,Airtel Money,Kampala,18,75509,30,342,7,0,0,0,0,0,0,0
TXN001654,SACCO Withdrawal,SACCO Account,Mbale,14,410450,24,1362,12,0,0,0,0,1,0,0
TXN001655,Mobile Money Transfer,MTN MoMo,Jinja,11,307608,28,2867,11,0,0,1,0,0,0,0
TXN001656,Bill Payment,MTN MoMo,Jinja,20,107445,27,2626,8,0,0,1,0,0,0,0
TXN001657,SACCO Deposit,SACCO Account,Jinja,12,124939,50,96,8,0,0,0,0,1,0,0
TXN001658,SACCO Withdrawal,Airtel Money,Mbarara,13,250548,56,3217,8,0,0,0,1,1,0,1
TXN001659,SACCO Withdrawal,MTN MoMo,Mukono,12,112698,67,2625,5,0,0,0,0,0,0,0
TXN001660,SACCO Withdrawal,Airtel Money,Mbarara,14,36573,72,521,4,0,0,0,0,0,0,0
TXN001661,SACCO Deposit,Airtel Money,Kampala,13,210693,20,3469,8,0,0,1,0,0,0,0
TXN001662,SACCO Deposit,Airtel Money,Gulu,4,23611,58,996,5,0,1,1,0,0,1,0
TXN001663,Loan Repayment,Airtel Money,Jinja,19,304938,46,357,8,0,0,1,0,0,0,0
TXN001664,SACCO Withdrawal,SACCO Account,Mukono,12,582012,54,186,4,2,0,0,0,1,0,0
TXN001665,Bill Payment,SACCO Account,Wakiso,14,39092,72,1694,9,0,0,0,0,0,0,0
TXN001666,Loan Repayment,Airtel Money,Kampala,8,25746,73,2591,6,1,1,1,0,1,0,0
TXN001667,Mobile Money Transfer,MTN MoMo,Mbarara,0,148178,62,2199,7,0,0,1,0,0,1,0
TXN001668,Bill Payment,SACCO Account,Mbarara,9,346649,33,1343,4,0,0,0,0,0,0,0
TXN001669,Mobile Money Transfer,Airtel Money,Lira,16,190069,33,1692,10,1,0,1,0,1,0,0
TXN001670,Mobile Money Deposit,Airtel Money,Wakiso,7,64282,61,1083,11,0,0,0,1,0,0,0
TXN001671,SACCO Withdrawal,MTN MoMo,Jinja,20,89587,67,2058,10,3,0,0,0,0,0,1
TXN001672,Loan Repayment,SACCO Account,Gulu,9,55825,60,2905,11,0,0,1,0,0,0,0
TXN001673,Loan Repayment,Airtel Money,Lira,9,1060465,66,3196,4,0,0,0,0,1,0,0
TXN001674,Mobile Money Deposit,MTN MoMo,Mukono,8,207249,24,356,7,2,0,1,0,0,0,0
TXN001675,Mobile Money Deposit,MTN MoMo,Mukono,1,142936,32,3418,9,0,1,1,0,0,1,0
TXN001676,SACCO Withdrawal,SACCO Account,Gulu,17,408807,55,2842,6,1,0,0,0,0,0,0
TXN001677,Mobile Money Transfer,MTN MoMo,Jinja,19,144410,23,2285,8,0,0,1,0,0,0,0
TXN001678,SACCO Withdrawal,SACCO Account,Fort Portal,15,1097835,35,2381,9,0,0,1,0,0,0,0
TXN001679,Mobile Money Transfer,Airtel Money,Kampala,9,4393,36,17,11,0,1,1,0,0,0,1
TXN001680,Mobile Money Deposit,Airtel Money,Kampala,10,75401,69,3496,9,0,0,1,0,1,0,0
TXN001681,SACCO Withdrawal,MTN MoMo,Arua,13,1416973,68,324,2,0,1,1,1,0,0,1
TXN001682,Bill Payment,MTN MoMo,Mukono,21,147646,19,2071,12,0,1,0,0,0,0,0
TXN001683,SACCO Deposit,SACCO Account,Gulu,9,13154,20,931,6,0,0,1,0,1,0,0
TXN001684,Mobile Money Deposit,MTN MoMo,Mukono,16,324415,63,459,12,0,1,1,0,1,0,0
TXN001685,Mobile Money Transfer,SACCO Account,Kampala,12,46976,71,1484,6,0,0,0,0,1,0,0
TXN001686,Loan Repayment,MTN MoMo,Jinja,10,41911,42,2569,9,0,0,1,1,1,0,0
TXN001687,Loan Repayment,MTN MoMo,Jinja,12,52879,53,2767,11,0,1,1,0,0,0,0
TXN001688,SACCO Withdrawal,MTN MoMo,Wakiso,5,2062791,71,557,12,0,0,1,0,0,1,0
TXN001689,SACCO Deposit,Airtel Money,Wakiso,18,118016,66,1445,5,0,0,1,0,0,0,0
TXN001690,Mobile Money Deposit,SACCO Account,Mbale,9,101418,45,403,13,0,1,0,0,0,0,0
TXN001691,Mobile Money Transfer,MTN MoMo,Kampala,16,189631,55,3403,10,0,0,1,0,1,0,0
TXN001692,SACCO Deposit,MTN MoMo,Lira,5,57088,45,457,4,0,0,1,0,1,1,0
